key,turkish,english,source_file,line,raw_snippet
OpsiyonelOkunmayaBaslanacakSatirNumarasi1IndexedBelirtilmezseDosyaninBasindanOkunur,(Opsiyonel) Okunmaya başlanacak satır numarası (1-indexed). Belirtilmezse dosyanın başından okunur.,,ToolDefinitions.cs,183,(Opsiyonel) Okunmaya başlanacak satır numarası (1-indexed). Belirtilmezse dosyanın başından okunur.
OpsiyonelOkumaninBitecegiSatirNumarasi1IndexedDahilBelirtilmezseDosyaninSonunaKadarOkunur,"(Opsiyonel) Okumanın biteceği satır numarası (1-indexed, dahil). Belirtilmezse dosyanın sonuna kadar okunur.",,ToolDefinitions.cs,184,"(Opsiyonel) Okumanın biteceği satır numarası (1-indexed, dahil). Belirtilmezse dosyanın sonuna kadar okunur."
YeniBirDosyaOlustururVeyaVarOlaniGunceller,Yeni bir dosya oluşturur veya var olanı günceller,,ToolDefinitions.cs,196,Yeni bir dosya oluşturur veya var olanı günceller
DosyaninTamYolu,Dosyanın tam yolu,,ToolDefinitions.cs,202,Dosyanın tam yolu
DosyayaYazilacakIcerik,Dosyaya yazılacak içerik,,ToolDefinitions.cs,203,Dosyaya yazılacak içerik
BirDosyaninBelirliBirBolumunuDegistirirDosyaninTamaminiYenidenYazmakYerineDegistirilmesiGerekenSpesifikKodBloguIleYeniIc,"Bir dosyanın belirli bir bölümünü değiştirir. Dosyanın tamamını yeniden yazmak yerine, değiştirilmesi gereken spesifik kod bloğu ile yeni içeriği belirtin. Çok büyük dosyalarda kısmi güncelleme için tercih edilmelidir.",,ToolDefinitions.cs,215,"Bir dosyanın belirli bir bölümünü değiştirir. Dosyanın tamamını yeniden yazmak yerine, değiştirilmesi gereken spesifik kod bloğu ile yeni içeriği belirtin. Çok büyük dosyalarda kısmi güncelleme için tercih edilmelidir."
DegistirilecekDosyaninTamYolu,Değiştirilecek dosyanın tam yolu,,ToolDefinitions.cs,221,Değiştirilecek dosyanın tam yolu
DosyadaDegistirilmekIstenenMevcutKodBloguDosyadanTamOlarakKopyalanmisOlmalidirWhitespaceVeSatirSonlariDahil,Dosyada değiştirilmek istenen mevcut kod bloğu. Dosyadan tam olarak kopyalanmış olmalıdır (whitespace ve satır sonları dahil),,ToolDefinitions.cs,222,Dosyada değiştirilmek istenen mevcut kod bloğu. Dosyadan tam olarak kopyalanmış olmalıdır (whitespace ve satır sonları dahil)
EskiKodunYerineGececekYeniKodBlogu,Eski kodun yerine geçecek yeni kod bloğu,,ToolDefinitions.cs,223,Eski kodun yerine geçecek yeni kod bloğu
TerminaldeBirKomutCalistirirIstegeBagliOlarakFarkliBirKlasordeCalistirmakIcinWorkingDirectoryParametresiKullanilabilir,Terminalde bir komut çalıştırır. İsteğe bağlı olarak farklı bir klasörde çalıştırmak için workingDirectory parametresi kullanılabilir.,,ToolDefinitions.cs,235,Terminalde bir komut çalıştırır. İsteğe bağlı olarak farklı bir klasörde çalıştırmak için workingDirectory parametresi kullanılabilir.
CalistirilacakTerminalKomutu,Çalıştırılacak terminal komutu,,ToolDefinitions.cs,241,Çalıştırılacak terminal komutu
KomutunCalistirilacagiKlasorYoluOpsiyonelBelirtilmezseProjeninKokKlasoruKullanilirOrnekEAndoridGamesKiloTakip,Komutun çalıştırılacağı klasör yolu (opsiyonel). Belirtilmezse projenin kök klasörü kullanılır. Örnek: 'E:/andoridGames/KiloTakip',,ToolDefinitions.cs,242,Komutun çalıştırılacağı klasör yolu (opsiyonel). Belirtilmezse projenin kök klasörü kullanılır. Örnek: 'E:/andoridGames/KiloTakip'
BilgisayarinOAnkiAnaEkranGoruntusunuAlirVeBase64VeyaDosyaFormatindaDondururGorselUIHatalariniAnalizEtmekIcinKullanilir,Bilgisayarın o anki ana ekran görüntüsünü alır ve base64 veya dosya formatında döndürür. Görsel UI hatalarını analiz etmek için kullanılır.,,ToolDefinitions.cs,254,Bilgisayarın o anki ana ekran görüntüsünü alır ve base64 veya dosya formatında döndürür. Görsel UI hatalarını analiz etmek için kullanılır.
TrueIseDosyayaKaydederVeYolunuDonerFalseIseBase64StringOlarakDoner,"True ise dosyaya kaydeder ve yolunu döner, false ise base64 string olarak döner.",,ToolDefinitions.cs,260,"True ise dosyaya kaydeder ve yolunu döner, false ise base64 string olarak döner."
SwarmMimarisindeBelirliBirGoreviYerineGetirmekUzereBagimsizBirAltAjanSubagentBaslatirAnaAjanBeklerkenArkaPlandaCalisir,Swarm mimarisinde belirli bir görevi yerine getirmek üzere bağımsız bir alt-ajan (subagent) başlatır. Ana ajan beklerken arka planda çalışır.,,ToolDefinitions.cs,272,Swarm mimarisinde belirli bir görevi yerine getirmek üzere bağımsız bir alt-ajan (subagent) başlatır. Ana ajan beklerken arka planda çalışır.
AltAjaninRoluOrnBackendDeveloperResearcher,"Alt ajanın rolü (örn: 'Backend Developer', 'Researcher')",,ToolDefinitions.cs,278,"Alt ajanın rolü (örn: 'Backend Developer', 'Researcher')"
AltAjanaVerilecekNetVeEylemeGecirilebilirGorevTanimi,Alt ajana verilecek net ve eyleme geçirilebilir görev tanımı.,,ToolDefinitions.cs,279,Alt ajana verilecek net ve eyleme geçirilebilir görev tanımı.
AltAjaninHangiDosyalarUzerindeCalismasiGerektigineDairEkBaglam,Alt ajanın hangi dosyalar üzerinde çalışması gerektiğine dair ek bağlam.,,ToolDefinitions.cs,280,Alt ajanın hangi dosyalar üzerinde çalışması gerektiğine dair ek bağlam.
KullaniciyaPopupPenceresindeSecimliBirSoruSorarSecenekliBirSoruSormakIstedigindeSoruyuDuzMetinOlarakYazmaBuAraciMutlakaC,"Kullanıcıya popup penceresinde seçimli bir soru sorar. Seçenekli bir soru sormak istediğinde soruyu düz metin olarak yazma; bu aracı mutlaka çağır. Tek cevaplı sorularda allowMultiple=false, birden fazla seçeneğin birlikte geçerli olduğu sorularda allowMultiple=true kullan. Kullanıcı seçeneklerden seçim yapabilir veya kendi metnini girebilir.",,ToolDefinitions.cs,292,"Kullanıcıya popup penceresinde seçimli bir soru sorar. Seçenekli bir soru sormak istediğinde soruyu düz metin olarak yazma; bu aracı mutlaka çağır. Tek cevaplı sorularda allowMultiple=false, birden fazla seçeneğin birlikte geçerli olduğu sorularda allowMultiple=true kullan. Kullanıcı seçeneklerden seçim yapabilir veya kendi metnini girebilir."
KullaniciyaSorulacakSoruOrnMarkaAdiniNeYapalim,Kullanıcıya sorulacak soru (Örn: 'Marka adını ne yapalım?'),,ToolDefinitions.cs,298,Kullanıcıya sorulacak soru (Örn: 'Marka adını ne yapalım?')
KullaniciyaSunulacakSeceneklerDizisi,Kullanıcıya sunulacak seçenekler dizisi,,ToolDefinitions.cs,299,Kullanıcıya sunulacak seçenekler dizisi
BirdenFazlaSecenekSecilebilsinMiTemaFrameworkVeyaTekTercihSorularindaFalseBirlikteSecilebilecekOzellikListelerindeTrueKu,"Birden fazla seçenek seçilebilsin mi? Tema, framework veya tek tercih sorularında false; birlikte seçilebilecek özellik listelerinde true kullan.",,ToolDefinitions.cs,300,"Birden fazla seçenek seçilebilsin mi? Tema, framework veya tek tercih sorularında false; birlikte seçilebilecek özellik listelerinde true kullan."
BelirtilenProjeKlasoruIcindeDosyaAdiVeyaDesenineGoreDosyalarBulur,Belirtilen proje klasörü içinde dosya adı veya desenine göre dosyalar bulur,,ToolDefinitions.cs,312,Belirtilen proje klasörü içinde dosya adı veya desenine göre dosyalar bulur
AramaninBaslanacagiProjeKoku,Aramanın başlanacağı proje kökü,,ToolDefinitions.cs; ToolDefinitions.cs,318,Aramanın başlanacağı proje kökü
OrnekCsJsonNameCs,"Örnek: *.cs, *.json, Name*.cs",,ToolDefinitions.cs,319,"Örnek: *.cs, *.json, Name*.cs"
MaksimumSonucSayisi,Maksimum sonuç sayısı,,ToolDefinitions.cs; ToolDefinitions.cs,320,Maksimum sonuç sayısı
ProjeIcindeBelirliMetinVeyaKodKalibiniArarVeEslesenDosyalariDondurur,Proje içinde belirli metin veya kod kalıbını arar ve eşleşen dosyaları döndürür,,ToolDefinitions.cs,332,Proje içinde belirli metin veya kod kalıbını arar ve eşleşen dosyaları döndürür
OrnekCsXaml,"Örnek: *.cs, *.xaml",,ToolDefinitions.cs,340,"Örnek: *.cs, *.xaml"
BelirtilenDizininIceriginiListelerProjeYapisiniKesfetmekIcinKullanilir,Belirtilen dizinin içeriğini listeler; proje yapısını keşfetmek için kullanılır,,ToolDefinitions.cs,353,Belirtilen dizinin içeriğini listeler; proje yapısını keşfetmek için kullanılır
BelirtilenProjeVeyaCozumuDerlerVeSonucRaporlar,Belirtilen proje veya çözümü derler ve sonuç raporlar,,ToolDefinitions.cs,371,Belirtilen proje veya çözümü derler ve sonuç raporlar
DerlenecekCsprojVeyaSlnDosyasi,Derlenecek .csproj veya .sln dosyası,,ToolDefinitions.cs,377,Derlenecek .csproj veya .sln dosyası
BelirtilenTestProjesiniCalistirirVeSonuclariRaporlar,Belirtilen test projesini çalıştırır ve sonuçları raporlar,,ToolDefinitions.cs,389,Belirtilen test projesini çalıştırır ve sonuçları raporlar
CalistirilacakTestCsprojDosyasi,Çalıştırılacak test .csproj dosyası,,ToolDefinitions.cs,395,Çalıştırılacak test .csproj dosyası
BirGorevIcinKisaBirPlanUretirHangiDosyalarinInceleneceginiVeAdimlariBelirtir,Bir görev için kısa bir plan üretir; hangi dosyaların inceleneceğini ve adımları belirtir,,ToolDefinitions.cs,407,Bir görev için kısa bir plan üretir; hangi dosyaların inceleneceğini ve adımları belirtir
YapilacakGorev,Yapılacak görev,,ToolDefinitions.cs,413,Yapılacak görev
IsinYurutulecegiProjeKoku,İşin yürütüleceği proje kökü,,ToolDefinitions.cs,414,İşin yürütüleceği proje kökü
EskiVeYeniIcerikArasindaKisaBirDiffPatchOnizlemesiUretir,Eski ve yeni içerik arasında kısa bir diff/patch önizlemesi üretir,,ToolDefinitions.cs,426,Eski ve yeni içerik arasında kısa bir diff/patch önizlemesi üretir
DegistirilecekDosya,Değiştirilecek dosya,,ToolDefinitions.cs,432,Değiştirilecek dosya
EskiIcerik,Eski içerik,,ToolDefinitions.cs,433,Eski içerik
YeniIcerik,Yeni içerik,,ToolDefinitions.cs,434,Yeni içerik
BelirtilenProjeIcinSaklananSonGorevVeBaglamBilgisiniOkur,Belirtilen proje için saklanan son görev ve bağlam bilgisini okur,,ToolDefinitions.cs,446,Belirtilen proje için saklanan son görev ve bağlam bilgisini okur
ProjeKoku,Proje kökü,,ToolDefinitions.cs; ToolDefinitions.cs; ToolDefinitions.cs; ToolDefinitions.cs; ToolDefinitions.cs,452,Proje kökü
BirOncekiAdiminBasarisizOlmasininArdindanHatayiAnlamakVeCozmekIcinKisaBirRecoveryPlaniUretir,"Bir önceki adımın başarısız olmasının ardından, hatayı anlamak ve çözmek için kısa bir recovery planı üretir",,ToolDefinitions.cs,464,"Bir önceki adımın başarısız olmasının ardından, hatayı anlamak ve çözmek için kısa bir recovery planı üretir"
YenidenDenenecekGorev,Yeniden denenecek görev,,ToolDefinitions.cs,470,Yeniden denenecek görev
OncekiHataninMetni,Önceki hatanın metni,,ToolDefinitions.cs,472,Önceki hatanın metni
BelirtilenProjeIcinBirCheckpointOlustururDahaSonraRollbackYapilabilir,Belirtilen proje için bir checkpoint oluşturur; daha sonra rollback yapılabilir,,ToolDefinitions.cs,484,Belirtilen proje için bir checkpoint oluşturur; daha sonra rollback yapılabilir
OncekiBirCheckpointEGeriDoner,Önceki bir checkpoint'e geri döner,,ToolDefinitions.cs,503,Önceki bir checkpoint'e geri döner
GeriDonulecekCheckpointEtiketi,Geri dönülecek checkpoint etiketi,,ToolDefinitions.cs,510,Geri dönülecek checkpoint etiketi
BirGorevinBagimliliklariniIcerenKisaBirTaskGraphPlaniUretir,Bir görevin bağımlılıklarını içeren kısa bir task graph planı üretir,,ToolDefinitions.cs,522,Bir görevin bağımlılıklarını içeren kısa bir task graph planı üretir
Gorev,Görev,,ToolDefinitions.cs,528,Görev
KesfedilecekProjeKokuOpsiyonel,Keşfedilecek proje kökü (opsiyonel),,ToolDefinitions.cs,547,Keşfedilecek proje kökü (opsiyonel)
KomutAdi,Komut adı,,ToolDefinitions.cs,565,Komut adı
DahaOnceKaydedilmisHizliKomutunIceriginiYurutmeIcinHazirlar,Daha önce kaydedilmiş hızlı komutun içeriğini yürütme için hazırlar,,ToolDefinitions.cs,578,Daha önce kaydedilmiş hızlı komutun içeriğini yürütme için hazırlar
CalistirilacakKayitliKomutunAdi,Çalıştırılacak kayıtlı komutun adı,,ToolDefinitions.cs,584,Çalıştırılacak kayıtlı komutun adı
InternetUzerindeAramaYaparTavilyAPIKullanarak,İnternet üzerinde arama yapar (Tavily API kullanarak),,ToolDefinitions.cs,597,İnternet üzerinde arama yapar (Tavily API kullanarak)
BelirtilenURLNinIceriginiOkur,Belirtilen URL'nin içeriğini okur,,ToolDefinitions.cs,615,Belirtilen URL'nin içeriğini okur
OkunacakWebSayfasininURLSi,Okunacak web sayfasının URL'si,,ToolDefinitions.cs,621,Okunacak web sayfasının URL'si
AracCalistiriliyor,🔄 Araç çalıştırılıyor:,,ToolExecutor.cs,129,🔄 Araç çalıştırılıyor: 
AracCagrisiToolName,Araç çağrısı: {toolName},,ToolExecutor.cs,130,Araç çağrısı: {toolName}
AracToolNameIcinGecersizJSONArgumaniJsonExMessageLutfenArgumanlariDuzeltinVeTekrarDeneyin,Araç '{toolName}' için geçersiz JSON argümanı: {jsonEx.Message}. Lütfen argümanları düzeltin ve tekrar deneyin.,,ToolExecutor.cs,141,Araç '{toolName}' için geçersiz JSON argümanı: {jsonEx.Message}. Lütfen argümanları düzeltin ve tekrar deneyin.
AracHatasiJSONParseError,Araç hatası (JSON): {parseError},,ToolExecutor.cs,142,Araç hatası (JSON): {parseError}
CurrentContextKullaniciBaglamiAdditionalContext,{currentContext} [Kullanıcı Bağlamı]: {additionalContext},,ToolExecutor.cs,150,{currentContext}\n[Kullanıcı Bağlamı]: {additionalContext}
BilinmeyenAracToolNameGecerliAraclariKullaninBuyukKucukHarfVeYaziminaDikkatEdin,Bilinmeyen araç: '{toolName}'. Geçerli araçları kullanın (büyük/küçük harf ve yazımına dikkat edin).,,ToolExecutor.cs,198,Bilinmeyen araç: '{toolName}'. Geçerli araçları kullanın (büyük/küçük harf ve yazımına dikkat edin).
AracToolNameIcinGerekliArgumanEksikKnfExMessageLutfenGerekliTumAlanlariSaglayin,Araç '{toolName}' için gerekli argüman eksik: {knfEx.Message}. Lütfen gerekli tüm alanları sağlayın.,,ToolExecutor.cs,218,Araç '{toolName}' için gerekli argüman eksik: {knfEx.Message}. Lütfen gerekli tüm alanları sağlayın.
AracHatasiEksikArgumanMsg,Araç hatası (eksik argüman): {msg},,ToolExecutor.cs,219,Araç hatası (eksik argüman): {msg}
AracHatasi,❌ Araç hatası:,,ToolExecutor.cs,229,❌ Araç hatası: 
AracHatasiExMessage,Araç hatası: {ex.Message},,ToolExecutor.cs,230,Araç hatası: {ex.Message}
AracHatasiToolNameExMessage,Araç hatası: {toolName} - {ex.Message},,ToolExecutor.cs,231,Araç hatası: {toolName} - {ex.Message}
SeciminizNedir,Seçiminiz nedir?,,ToolExecutor.cs,239,Seçiminiz nedir?
KullaniciSecimiBekleniyor2,Kullanıcı seçimi bekleniyor...,,ToolExecutor.cs,253,Kullanıcı seçimi bekleniyor...
AskUserOptionsDelegesiTanimlanmamis,AskUserOptions delegesi tanımlanmamış.,,ToolExecutor.cs,258,AskUserOptions delegesi tanımlanmamış.
KomutBosOlamaz,Komut boş olamaz.,,ToolExecutor.cs,266,Komut boş olamaz.
KomutDogrulamaHatasiValidationError,Komut doğrulama hatası: {validationError},,ToolExecutor.cs,272,Komut doğrulama hatası: {validationError}
AISuKomutuCalistirmakIstiyorCommandBuIslemGuvenliModdaKullaniciOnayiGerektirirOnayliyorMusun,AI şu komutu çalıştırmak istiyor: {command} Bu işlem güvenli modda kullanıcı onayı gerektirir. Onaylıyor musun?,,ToolExecutor.cs,279,AI şu komutu çalıştırmak istiyor:\n{command}\n\nBu işlem güvenli modda kullanıcı onayı gerektirir. Onaylıyor musun?
KomutKullaniciOnayiylaDurduruldu,Komut kullanıcı onayıyla durduruldu.,,ToolExecutor.cs,282,Komut kullanıcı onayıyla durduruldu.
DryRunKomutSimulasyonuTamamlandi,Dry run: komut simülasyonu tamamlandı.,,ToolExecutor.cs,286,Dry run: komut simülasyonu tamamlandı.
AutoModeTerminalKomutuOnaysizCalistiriliyorCommand,Auto Mode: Terminal komutu onaysız çalıştırılıyor: {command},,ToolExecutor.cs,291,Auto Mode: Terminal komutu onaysız çalıştırılıyor: {command}
KomutCalistiriliyorCommand2,Komut çalıştırılıyor: {command},,ToolExecutor.cs,294,Komut çalıştırılıyor: {command}
CiktiCokUzunOlduguIcinKirpildi,[Çıktı çok uzun olduğu için kırpıldı],,ToolExecutor.cs,306,\n[Çıktı çok uzun olduğu için kırpıldı]
KomutCokUzunLutfenDahaKisaBirKomutKullanin,Komut çok uzun. Lütfen daha kısa bir komut kullanın.,,ToolExecutor.cs,313,Komut çok uzun. Lütfen daha kısa bir komut kullanın.
BuKomutPotansiyelOlarakTehlikeliLutfenDahaGuvenliBirKomutKullanin,Bu komut potansiyel olarak tehlikeli. Lütfen daha güvenli bir komut kullanın.,,ToolExecutor.cs,319,Bu komut potansiyel olarak tehlikeli. Lütfen daha güvenli bir komut kullanın.
GitKomutlariCalistirmadanOnceKullaniciyaDahaFazlaDogrulamaGerekebilir,Git komutları çalıştırmadan önce kullanıcıya daha fazla doğrulama gerekebilir.,,ToolExecutor.cs,324,Git komutları çalıştırmadan önce kullanıcıya daha fazla doğrulama gerekebilir.
BuKlasorFlutterProjesiGibiGorunmuyorFlutterKomutuYalnizcaFlutterProjesindeKullanilmalidir,Bu klasör Flutter projesi gibi görünmüyor. `flutter` komutu yalnızca Flutter projesinde kullanılmalıdır.,,ToolExecutor.cs,343,Bu klasör Flutter projesi gibi görünmüyor. `flutter` komutu yalnızca Flutter projesinde kullanılmalıdır.
BuKlasorNodeJsProjesiGibiGorunmuyorNpmKomutuYalnizcaNodeJsProjesindeKullanilmalidir,Bu klasör Node.js projesi gibi görünmüyor. `npm` komutu yalnızca Node.js projesinde kullanılmalıdır.,,ToolExecutor.cs,349,Bu klasör Node.js projesi gibi görünmüyor. `npm` komutu yalnızca Node.js projesinde kullanılmalıdır.
BuKlasordeNETProjeDosyasiBulunamadiDotnetKomutuYalnizcaNETProjeleriIcinKullanilmalidir,Bu klasörde .NET proje dosyası bulunamadı. `dotnet` komutu yalnızca .NET projeleri için kullanılmalıdır.,,ToolExecutor.cs,357,Bu klasörde .NET proje dosyası bulunamadı. `dotnet` komutu yalnızca .NET projeleri için kullanılmalıdır.
BuKlasordePythonProjesiTespitEdilemediPythonVeyaPipKomutuSadecePythonProjesindeKullanilmalidir,Bu klasörde Python projesi tespit edilemedi. `python` veya `pip` komutu sadece Python projesinde kullanılmalıdır.,,ToolExecutor.cs,365,Bu klasörde Python projesi tespit edilemedi. `python` veya `pip` komutu sadece Python projesinde kullanılmalıdır.
BuKlasordePackageJsonBulunamadiNpmVeyaYarnKomutlariSadeceNodeJsProjesindeKullanilmalidir,Bu klasörde package.json bulunamadı. `npm` veya `yarn` komutları sadece Node.js projesinde kullanılmalıdır.,,ToolExecutor.cs,371,Bu klasörde package.json bulunamadı. `npm` veya `yarn` komutları sadece Node.js projesinde kullanılmalıdır.
KullaniciProjeKlasoru,KullanıcıProjeKlasörü,,ToolExecutor.cs,403,KullanıcıProjeKlasörü
ProjeDisinaErisimReddedildiPath,Proje dışına erişim reddedildi: '{path}',,ToolExecutor.cs,429,Proje dışına erişim reddedildi: '{path}'
PathGuardProjeDisiYolReddedildiPath,[PathGuard] Proje dışı yol reddedildi: '{path}',,ToolExecutor.cs,440,[PathGuard] Proje dışı yol reddedildi: '{path}'
PathGuardProjeDisinaErisimReddedildiPath,⚠️ [PathGuard] Proje dışına erişim reddedildi: {path},,ToolExecutor.cs,441,⚠️ [PathGuard] Proje dışına erişim reddedildi: {path}
